article_id,published,title,HyperLink,url,feed_label,Sectors,Bank1,Bank2,Country1,Country2,Projects(EWSProjectID),EWS Project Name,EWS hyperlink
3bb1ae7f,2/21/18,ADB APPROVES US$360 MLN LOAN TO IMPROVE BANGLADESH RAILWAY,http://www.menafn.com/1096491040/ADB-APPROVES-US360-MLN-LOAN-TO-IMPROVE-BANGLADESH-RAILWAY,http://www.menafn.com/1096491040/ADB-APPROVES-US360-MLN-LOAN-TO-IMPROVE-BANGLADESH-RAILWAY,NEWS ADB - All Streams,Transportation,ABD,,Bangladesh,,,,
c3c41427,4/3/18,EBRD provides â‚¬5 million for energy efficiency in Bosnia,https://www.finchannel.com/business/72647-ebrd-provides-5-million-for-energy-efficiency-in-bosnia,https://www.finchannel.com/business/72647-ebrd-provides-5-million-for-energy-efficiency-in-bosnia,NEWS EBRD - All streams,Energy,EBRD,,Bosnia,,,,
505a9a9f,5/17/18,New EBRD financing to Bulgaria's ProCredit Bank,https://www.finchannel.com/business/banksandservices/73533-new-ebrd-financing-to-bulgaria-s-procredit-bank,https://www.finchannel.com/business/banksandservices/73533-new-ebrd-financing-to-bulgaria-s-procredit-bank,NEWS EBRD - All streams,Finance,EBRD,,Bulgaria,,,,
7c700ed2,4/23/18,ADB's assistance to Cambodia nears 2.9 bln,https://www.khmertimeskh.com/50479970/adbs-assistance-to-cambodia-nears-2-9-bln/,https://www.khmertimeskh.com/50479970/adbs-assistance-to-cambodia-nears-2-9-bln/,NEWS ADB - All Streams,,ABD,,Cambodia,,,,
6d7a03fb,3/11/18,Cambodia to get $40M from ADB's green fund,https://www.phnompenhpost.com/national/cambodia-get-40m-adbs-green-fund,https://www.phnompenhpost.com/national/cambodia-get-40m-adbs-green-fund,NEWS ADB - All Streams,,ABD,,Cambodia,,,,
1b80d5b3,3/20/18,ADB to launch $60M Labour Ministry program next year,http://www.phnompenhpost.com/business/adb-launch-60m-labour-ministry-program-next-year,http://www.phnompenhpost.com/business/adb-launch-60m-labour-ministry-program-next-year,NEWS ADB - All Streams,,ABD,,Cambodia,,,,
dc656183,6/4/18,Riding the Rails: Phnom Penh's Airport Train Is a Milestone for Cambodia,http://time.com/5267530/cambodia-airport-railway-milestone-phnom-penh/,http://time.com/5267530/cambodia-airport-railway-milestone-phnom-penh/,NEWS ADB - All Streams,Transportation,ABD,,Cambodia,,,,
dc140ca,3/9/18,"ADB allocates $190 million for projects in Cambodia, Mongolia, Tajikistan",https://akipress.com/news:603345/,https://akipress.com/news:603345/,NEWS ADB - All Streams,,ABD,,"Cambodia, Mongolia, Tajikistan",,,,
73a555f4,3/22/18,ADB offers $250m loan for expansion of district heating services in China,http://www.cleantechnology-business-review.com/news/adb-to-provide-250m-to-icelandic-chinese-venture-to-promote-geothermal-district-heating-in-china-220318-6092341,http://www.cleantechnology-business-review.com/news/adb-to-provide-250m-to-icelandic-chinese-venture-to-promote-geothermal-district-heating-in-china-220318-6092341,NEWS ADB - All Streams,,ABD,,China,,,,
2f06cecb,3/21/18,ADB signs project of USD 250 mln with China to promote zero emissions heating,https://www.devdiscourse.com/Article/1903-adb-signs-project-of-usd-250-mln-with-china-to-promote-zero-emissions-heating?reg=East%20Africa,https://www.devdiscourse.com/Article/1903-adb-signs-project-of-usd-250-mln-with-china-to-promote-zero-emissions-heating?reg=East%20Africa,NEWS ADB - All Streams,,ABD,,China,,,,
fd06724e,1/10/18,China Protests Australia Criticism of Chinese Aid in Pacific,https://www.usnews.com/news/business/articles/2018-01-10/china-protests-australia-criticism-of-chinese-aid-in-pacific,https://www.usnews.com/news/business/articles/2018-01-10/china-protests-australia-criticism-of-chinese-aid-in-pacific,NEWS ADB - All Streams,,ABD,,China,,,,
ab451b2e,5/4/18,Central Asian countries to gain from China's Belt and Road Initiative: ADB seminar,http://www.ecns.cn/business/2018/05-04/301426.shtml,http://www.ecns.cn/business/2018/05-04/301426.shtml,NEWS ADB - All Streams,,ABD,,China,,,,
d61fe2cc,4/29/18,"Pakistan plans to get $3 bn from China, launch $2.5 bn Eurobond",https://www.thenews.com.pk/print/310738-pakistan-plans-to-get-3-bn-from-china-launch-2-5-bn-eurobond,https://www.thenews.com.pk/print/310738-pakistan-plans-to-get-3-bn-from-china-launch-2-5-bn-eurobond,NEWS ADB - All Streams,,ABD,,"China, Pakistan",,,,
210be45,3/18/18,Egypt approves $1.5M loan from AFDB,https://www.egypttoday.com/Article/3/45584/Egypt-approves-1-5M-loan-from-AFDB,https://www.egypttoday.com/Article/3/45584/Egypt-approves-1-5M-loan-from-AFDB,NEWS AFDB- All Streams,,AFBD,,Egypt,,,,
8170ff10,2/1/18,President al-Sisi approves increase of Egypt's AFDB shares,https://www.egypttoday.com/Article/3/41643/President-al-Sisi-approves-increase-of-Egypt-s-AFDB-shares,https://www.egypttoday.com/Article/3/41643/President-al-Sisi-approves-increase-of-Egypt-s-AFDB-shares,NEWS AFDB- All Streams,,AFBD,,Egypt,,,,
c086ee45,3/18/18,Egypt approves $1.5M loan from AfDB,https://www.egypttoday.com/Article/3/45584/Egypt-approves-1-5M-loan-from-AfDB,https://www.egypttoday.com/Article/3/45584/Egypt-approves-1-5M-loan-from-AfDB,NEWS AFDB- All Streams,,AFBD,,Egypt,,,,
671d9d05,1/18/18,AFDB approves $500M in last tranche of its loan to Egypt,http://www.egypttoday.com/Article/3/40432/AFDB-approves-500M-in-last-tranche-of-its-loan-to,http://www.egypttoday.com/Article/3/40432/AFDB-approves-500M-in-last-tranche-of-its-loan-to,NEWS AFDB- All Streams,,AFBD,,Egypt,,,,
c9744f91,3/1/18,EBRD eyeing 25% shares of Egypt's upcoming public banks' IPOs,https://www.egypttoday.com/Article/3/44157/EBRD-eyeing-25-shares-of-Egypt-s-upcoming-public-banks,https://www.egypttoday.com/Article/3/44157/EBRD-eyeing-25-shares-of-Egypt-s-upcoming-public-banks,NEWS EBRD - All streams,,EBRD,,Egypt,,,,
979b19d9,3/1/18,Interview: EBRD to invest at least â‚¬1B in Egypt in 2018,http://www.egypttoday.com/Article/3/44162/Interview-EBRD-to-invest-at-least-%E2%82%AC1B-in-Egypt-in,http://www.egypttoday.com/Article/3/44162/Interview-EBRD-to-invest-at-least-%E2%82%AC1B-in-Egypt-in,NEWS EBRD - All streams,,EBRD,,Egypt,,,,
ad73fecf,1/18/18,AFDB approves third $500 mln tranche in support for Egypt's reform program,http://www.egyptindependent.com/afdb-approves-third-500-mln-tranche-in-support-for-egypts-reform-program/,http://www.egyptindependent.com/afdb-approves-third-500-mln-tranche-in-support-for-egypts-reform-program/,NEWS AFDB- All Streams,Finance,AFBD,,Egypt,,,,
8fecc089,1/22/18,EBRD provides Cairo Amman Bank with 20 million loan to boost small businesses in Jordan,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=337258&CatID=-1,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=337258&CatID=-1,NEWS EBRD - All streams,Finance,EBRD,,Egypt,,,,
86a13453,2/15/18,EBRD forks out $52M on Egypt's yeast industry,https://www.egypttoday.com/Article/3/42939/EBRD-forks-out-52M-on-Egypt%E2%80%99s-yeast-industry,https://www.egypttoday.com/Article/3/42939/EBRD-forks-out-52M-on-Egypt%E2%80%99s-yeast-industry,NEWS EBRD - All streams,,EBRD,,Egypt,,,,
fa5c72cf,5/23/18,US talks about development assistance for Fiji and the rest of the Pacific,http://fijivillage.com/news-feature/US-talks-about-development-assistance-for-Fiji-and-the-rest-of-the-Pacific--rks529/,http://fijivillage.com/news-feature/US-talks-about-development-assistance-for-Fiji-and-the-rest-of-the-Pacific--rks529/,NEWS ADB - All Streams,,ABD,,Fiji,,,,
fd5a1e47,2/23/18,$1m relief grant,http://www.fijitimes.com/story.aspx?id=435713,http://www.fijitimes.com/story.aspx?id=435713,NEWS ADB - All Streams,,ABD,,Fiji,,,,
509b480c,5/9/18,"Minister: Only Georgia Has Free Trade Agreement with EU, China in Region",http://www.messenger.com.ge/issues/4133_may_4_2018/4133_econ_one.html,http://www.messenger.com.ge/issues/4133_may_4_2018/4133_econ_one.html,NEWS ADB - All Streams,,ABD,,Georgia,,,,
4493d887,5/11/18,AfDB Approves Funds for On-grid IPP Solar Power Procurement Deal,https://www.newsghana.com.gh/afdb-approves-funds-for-on-grid-ipp-solar-power-procurement-deal/,https://www.newsghana.com.gh/afdb-approves-funds-for-on-grid-ipp-solar-power-procurement-deal/,NEWS AFDB- All Streams,Energy,AFBD,,Ghana,,,,
ce98376b,6/6/18,AfDB approves USD 15 mn loan for better access to mortgage financing in Ghana,https://www.devdiscourse.com/Article/21945-afdb-approves-usd-15-mn-loan-for-better-access-to-mortgage-financing-in-ghana,https://www.devdiscourse.com/Article/21945-afdb-approves-usd-15-mn-loan-for-better-access-to-mortgage-financing-in-ghana,NEWS AFDB- All Streams,Finance,AFBD,,Ghana,,,,
e2ff1461,3/13/18,Health bond worth 317 mln zlotys issued by EBRD,https://www.devdiscourse.com/Article/1417-health-bond-worth-317-mln-zlotys-issued-by-ebrd,https://www.devdiscourse.com/Article/1417-health-bond-worth-317-mln-zlotys-issued-by-ebrd,NEWS EBRD - All streams,Health,EBRD,,Global,,,,
3d976c30,2/21/18,EBRD joins Romanian-Spanish consortium in bid for Greek gas transporter,https://www.romania-insider.com/ebrd-consortium-greek-gas-transporter/,https://www.romania-insider.com/ebrd-consortium-greek-gas-transporter/,NEWS EBRD - All streams,,EBRD,,Greek,,,,
37c87694,3/21/18,"ADB, India sign $120 million loan",http://www.constructionweekonline.in/adb-india-sign-120-million-loan/,http://www.constructionweekonline.in/adb-india-sign-120-million-loan/,NEWS ADB - All Streams,,ABD,,India,,,,
5af7e01d,2/14/18,Phase 1 of Chennai-Kanniyakumari Industrial Corridor Project requires Rs 91000 crore,http://www.newindianexpress.com/cities/chennai/2018/feb/15/phase-1-of-chennai-kanniyakumari-industrial-corridor-project-requires-rs-91000-crore-1773626.html,http://www.newindianexpress.com/cities/chennai/2018/feb/15/phase-1-of-chennai-kanniyakumari-industrial-corridor-project-requires-rs-91000-crore-1773626.html,NEWS ADB - All Streams,,ABD,,India,,,,
d9186c9d,1/31/18,Uttarakhand gets 'in principle agreement' for ADB loan,https://www.hindustantimes.com/dehradun/uttarakhand-gets-in-principle-agreement-for-adb-loan/story-GtVcsNKw5wPV7BfPzBuFFP.html,https://www.hindustantimes.com/dehradun/uttarakhand-gets-in-principle-agreement-for-adb-loan/story-GtVcsNKw5wPV7BfPzBuFFP.html,NEWS ADB - All Streams,,ABD,,India,,,,
97f72256,3/28/18,Govt signs $80mn loan agreement with ADB to help boost youth employability in HP,https://news.webindia123.com/news/articles/India/20180328/3308454.html,https://news.webindia123.com/news/articles/India/20180328/3308454.html,NEWS ADB - All Streams,,ABD,,India,,,,
13fe4dae,5/6/18,Begging bowl: Punjab govt to borrow another Rs11.50 bn loan from ADB,https://dunyanews.tv/en/Pakistan/438428-Begging-bowl-Punjab-govt-to-borrow-another-Rs11-50-bn-loan-from-ADB,https://dunyanews.tv/en/Pakistan/438428-Begging-bowl-Punjab-govt-to-borrow-another-Rs11-50-bn-loan-from-ADB,NEWS ADB - All Streams,,ABD,,India,,,,
768ae0a2,1/3/18,IndusInd Bank gets $500 mn from overseas lenders,http://www.thehindu.com/todays-paper/tp-business/indusind-bank-gets-500-mn-from-overseas-lenders/article22348869.ece,http://www.thehindu.com/todays-paper/tp-business/indusind-bank-gets-500-mn-from-overseas-lenders/article22348869.ece,NEWS ADB - All Streams,,ABD,,India,,,,
a8373759,5/3/18,ADB team meets Thakur over Rs 750-cr project,https://timesofindia.indiatimes.com/city/chandigarh/adb-team-meets-thakur-over-rs-750-cr-project/articleshow/64021879.cms,https://timesofindia.indiatimes.com/city/chandigarh/adb-team-meets-thakur-over-rs-750-cr-project/articleshow/64021879.cms,NEWS ADB - All Streams,,ABD,,India,,,,
1b92de5c,3/29/18,$80 Million GoI-ADB Loan Agreement Signed for Himachal Youth Employment,http://leagueofindia.com/economy-development/80-million-goi-adb-loan-agreement-signed-for-himachal-youth-employment/,http://leagueofindia.com/economy-development/80-million-goi-adb-loan-agreement-signed-for-himachal-youth-employment/,NEWS ADB - All Streams,,ABD,,India,,,,
4.53E+36,1/15/18,ADB Invests $50 Million in True North's Fund VI to Support Mid-market Businesses in India,http://feedproxy.google.com/~r/adb_news/~3/8kqRGNiuad4/adb-invests-50-million-true-norths-fund-vi-support-mid-market-businesses-india,http://feedproxy.google.com/~r/adb_news/~3/8kqRGNiuad4/adb-invests-50-million-true-norths-fund-vi-support-mid-market-businesses-india,NEWS ADB - All Streams,,ABD,,India,,,,
f9ec271,4/4/18,ADB signs project worth USD 207 million with Government of Mongolia,https://www.devdiscourse.com/Article/3044-adb-signs-project-worth-usd-207-million-with-government-of-mongolia,https://www.devdiscourse.com/Article/3044-adb-signs-project-worth-usd-207-million-with-government-of-mongolia,NEWS ADB - All Streams,,ABD,,India,,,,
9a847200,1/21/18,Many development projects miss deadlines in Kashmir,http://www.businessworld.in/article/Many-development-projects-miss-deadlines-in-Kashmir/21-01-2018-137917,http://www.businessworld.in/article/Many-development-projects-miss-deadlines-in-Kashmir/21-01-2018-137917,NEWS ADB - All Streams,,ABD,,India,,,,
6de090f0,1/31/18,The Government of India and Asian Development Bank (ADB) sign $250 Million Loan,http://www.business-standard.com/article/news-cm/the-government-of-india-and-asian-development-bank-adb-sign-250-million-loan-118013100231_1.html,http://www.business-standard.com/article/news-cm/the-government-of-india-and-asian-development-bank-adb-sign-250-million-loan-118013100231_1.html,NEWS ADB - All Streams,,ABD,,India,,,,
1eb2afc2,3/20/18,ADB unveils new vocational training project,http://www.khmertimeskh.com/50115184/adb-unveils-new-vocational-training-project/,http://www.khmertimeskh.com/50115184/adb-unveils-new-vocational-training-project/,NEWS ADB - All Streams,Education,ABD,,India,,,,
5283d1e,3/10/18,"Asian Development Bank, International Solar Alliance sign pact to promote solar energy",https://energy.economictimes.indiatimes.com/news/renewable/asian-development-bank-international-solar-alliance-sign-pact-to-promote-solar-energy/63244828,https://energy.economictimes.indiatimes.com/news/renewable/asian-development-bank-international-solar-alliance-sign-pact-to-promote-solar-energy/63244828,NEWS ADB - All Streams,Energe,ABD,,India,,,,
a279c94c,1/23/18,CPPIB acquires 6.3% stake in India's ReNew Power for US$144 million,http://www.asiaasset.com/news/CPPIB_ReNew_Power_2301.aspx,http://www.asiaasset.com/news/CPPIB_ReNew_Power_2301.aspx,NEWS ADB - All Streams,Energy,ABD,,India,,,,
c0a2c36b,1/31/18,India and ADB sign USD 250 million loan to improve rural connectivity in five states,https://www.jagranjosh.com/current-affairs/india-and-adb-sign-usd-250-million-loan-to-improve-rural-connectivity-in-five-states-1517382028-1,https://www.jagranjosh.com/current-affairs/india-and-adb-sign-usd-250-million-loan-to-improve-rural-connectivity-in-five-states-1517382028-1,NEWS ADB - All Streams,Communications,ABD,,India,,,,
d4aee3da,5/5/18,"India asks ADB to invest in fintech, health startups",https://www.theweek.in/news/biz-tech/2018/05/05/india-asks-adb-to-invest-in-fintech-health-startups.html,https://www.theweek.in/news/biz-tech/2018/05/05/india-asks-adb-to-invest-in-fintech-health-startups.html,NEWS ADB - All Streams,Communications,ABD,,India,,,,
c1e44651,4/22/18,Church restoration project may be shelved,http://www.tribuneindia.com/news/himachal/church-restoration-project-may-be-shelved/577943.html,http://www.tribuneindia.com/news/himachal/church-restoration-project-may-be-shelved/577943.html,NEWS ADB - All Streams,Infrastructure,ABD,,India,,,,
e53bfc00,4/5/18,Telangana seeks ADB funding for infra projects,http://www.thehindu.com/news/cities/Hyderabad/telangana-seeks-adb-funding-for-infra-projects/article23447340.ece,http://www.thehindu.com/news/cities/Hyderabad/telangana-seeks-adb-funding-for-infra-projects/article23447340.ece,NEWS ADB - All Streams,Infrastructure,ABD,,India,,,,
c80725c4,1/21/18,Many development projects miss deadlines in Kashmir,http://www.ptinews.com/news/9421494_Many-development-projects-miss-deadlines-in-Kashmir.html,http://www.ptinews.com/news/9421494_Many-development-projects-miss-deadlines-in-Kashmir.html,NEWS ADB - All Streams,Infrastructure,ABD,,India,,,,
7e9ab7b4,6/5/18,JK fails to avail ADB offer of Rs 4000 Cr loan,http://www.thenorthlines.com/jk-fails-to-avail-adb-offer-of-rs-4000-cr-loan/,http://www.thenorthlines.com/jk-fails-to-avail-adb-offer-of-rs-4000-cr-loan/,NEWS ADB - All Streams,Infrastructure,ABD,,India,,,,
85a530b9,2/27/18,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.dnaindia.com/business/report-aiib-approves-15-billion-of-loans-to-india-for-infrastructure-projects-2589066,http://www.dnaindia.com/business/report-aiib-approves-15-billion-of-loans-to-india-for-infrastructure-projects-2589066,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
dfef62fb,2/27/18,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
85be1530,2/27/18,AIIB approves infra loans worth $1.5 billion to India,http://www.financialexpress.com/economy/aiib-approves-infra-loans-worth-1-5-billion-to-india/1082353/,http://www.financialexpress.com/economy/aiib-approves-infra-loans-worth-1-5-billion-to-india/1082353/,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
4efe222b,2/27/18,UPDATE 1-AIIB approves $1.5 bln in loans to India for infrastructure projects,https://www.reuters.com/article/aiib-india-investment/update-1-aiib-approves-15-bln-in-loans-to-india-for-infrastructure-projects-idUSL4N1QH3SF,https://www.reuters.com/article/aiib-india-investment/update-1-aiib-approves-15-bln-in-loans-to-india-for-infrastructure-projects-idUSL4N1QH3SF,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
bf063837,2/27/18,UPDATE 1-AIIB approves $1.5 bln in loans to India for infrastructure projects,https://af.reuters.com/article/energyOilNews/idAFL4N1QH3SF,https://af.reuters.com/article/energyOilNews/idAFL4N1QH3SF,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
db198a24,2/27/18,AIIB approves $1.5bn in loans to India for infrastructure projects,https://www.dawn.com/news/1392209/aiib-approves-15bn-in-loans-to-india-for-infrastructure-projects,https://www.dawn.com/news/1392209/aiib-approves-15bn-in-loans-to-india-for-infrastructure-projects,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
10648450,2/27/18,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-of-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-of-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
592bc369,3/1/18,AIIB approves USD 1.5 billion in loans to India for infrastructure projects in 2018,https://steelguru.com/infra/aiib-approves-usd-1-5-billion-in-loans-to-india-for-infrastructure-projects-in-2018/503536,https://steelguru.com/infra/aiib-approves-usd-1-5-billion-in-loans-to-india-for-infrastructure-projects-in-2018/503536,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
d7c2e69d,2/27/18,AIIB approves $1.5 bln of loans to India for infrastructure projects,https://www.reuters.com/article/aiib-india-investment/aiib-approves-15-bln-of-loans-to-india-for-infrastructure-projects-idUSD8N1QA002,https://www.reuters.com/article/aiib-india-investment/aiib-approves-15-bln-of-loans-to-india-for-infrastructure-projects-idUSD8N1QA002,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
81e70e90,2/27/18,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.business-standard.com/article/reuters/aiib-approves-1-5-billion-of-loans-to-india-for-infrastructure-projects-118022700522_1.html,http://www.business-standard.com/article/reuters/aiib-approves-1-5-billion-of-loans-to-india-for-infrastructure-projects-118022700522_1.html,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
e00065aa,2/27/18,AIIB approves $1.5 billion in loans to India,http://www.theweek.in/news/biz-tech/2018/02/27/aiib-approves-1-5-billion-in-loans-to-india-infrastructure.html,http://www.theweek.in/news/biz-tech/2018/02/27/aiib-approves-1-5-billion-in-loans-to-india-infrastructure.html,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
5715a9ce,2/27/18,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.livemint.com/Industry/w9icp6SUtAYE9LUgcHUeiP/AIIB-approves-15-billion-of-loans-to-India-for-infrastruct.html,http://www.livemint.com/Industry/w9icp6SUtAYE9LUgcHUeiP/AIIB-approves-15-billion-of-loans-to-India-for-infrastruct.html,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
61d52a78,2/27/18,AIIB approves $1.5b in loans to India for infrastructure projects,https://www.dealstreetasia.com/stories/aiib-approves-loans-india-infrastructure-93255/,https://www.dealstreetasia.com/stories/aiib-approves-loans-india-infrastructure-93255/,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
d9c59311,2/28/18,AIIB approves $1.5 billion in loans to India,http://the-japan-news.com/news/article/0004273811,http://the-japan-news.com/news/article/0004273811,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
ef30e4c,2/27/18,AIIB approves $1.5bn in loans to India for infrastructure projects,https://www.dawn.com/news/1392209/aiib-approves-15bn-in-loans-to-india-for-infrastructure-projects,https://www.dawn.com/news/1392209/aiib-approves-15bn-in-loans-to-india-for-infrastructure-projects,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
641b7d6b,3/1/18,AIIB approves USD 1.5 billion in loans to India for infrastructure projects in 2018,https://steelguru.com/auto/aiib-approves-usd-1-5-billion-in-loans-to-india-for-infrastructure-projects-in-2018/503536?type=infra,https://steelguru.com/auto/aiib-approves-usd-1-5-billion-in-loans-to-india-for-infrastructure-projects-in-2018/503536?type=infra,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
8a09b472,2/27/18,AIIB approves infra loans worth $1.5 billion to India,http://www.financialexpress.com/economy/aiib-approves-infra-loans-worth-1-5-billion-to-india/1082353/,http://www.financialexpress.com/economy/aiib-approves-infra-loans-worth-1-5-billion-to-india/1082353/,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
8a78225,2/27/18,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-15-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,https://in.reuters.com/article/aiib-india-investment/aiib-approves-15-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
db32763c,2/27/18,AIIB approves $1.5-bn in loans to India for infrastructure projects,http://www.business-standard.com/article/economy-policy/aiib-approves-1-5-bn-in-loans-to-india-for-infrastructure-projects-118022700522_1.html,http://www.business-standard.com/article/economy-policy/aiib-approves-1-5-bn-in-loans-to-india-for-infrastructure-projects-118022700522_1.html,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
7ef4c6b4,2/27/18,AIIB approves $1.5bn in loans to India for infrastructure projects,https://www.dawn.com/news/1392209,https://www.dawn.com/news/1392209,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
20ec5b6a,2/27/18,AIIB approves $1.5-bn in loans to India for infrastructure projects,http://www.business-standard.com/article/economy-policy/aiib-approves-1-5-bn-in-loans-to-india-for-infrastructure-projects-118022700522_1.html,http://www.business-standard.com/article/economy-policy/aiib-approves-1-5-bn-in-loans-to-india-for-infrastructure-projects-118022700522_1.html,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
b85b4f59,2/27/18,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,Infrastructure,AIIB,,India,,,,
5fb84919,1/30/18,State to benefit from $250 mn ADB loan for roads,https://www.orissapost.com/state-to-benefit-from-250-mn-adb-loan-for-roads/,https://www.orissapost.com/state-to-benefit-from-250-mn-adb-loan-for-roads/,NEWS ADB - All Streams,"Infrastructure, Transportation",ABD,,India,,,,
7af6ae68,5/3/18,Additional ADB loan for Himachal tourism projects,http://www.business-standard.com/article/news-ians/additional-adb-loan-for-himachal-tourism-projects-118050301078_1.html,http://www.business-standard.com/article/news-ians/additional-adb-loan-for-himachal-tourism-projects-118050301078_1.html,NEWS ADB - All Streams,Trade,ABD,,India,,,,
453af517,5/5/18,"India seeks ADB financing in start-ups, fintech firms",http://www.infosurhoy.com/cocoon/saii/xhtml/en_GB/news/india-seeks-adb-financing-in-start-ups-fintech-firms/,http://www.infosurhoy.com/cocoon/saii/xhtml/en_GB/news/india-seeks-adb-financing-in-start-ups-fintech-firms/,NEWS ADB - All Streams,"Trade, Communications",ABD,,India,,,,
185416ad,2/1/18,"India, ADB sign USD 250 million loan agreement for rural roads - Ministry",https://steelguru.com/auto/india-adb-sign-usd-250-million-loan-agreement-for-rural-roads-ministry/501261?type=infra,https://steelguru.com/auto/india-adb-sign-usd-250-million-loan-agreement-for-rural-roads-ministry/501261?type=infra,NEWS ADB - All Streams,Transport,ABD,,India,,,,
2c5eb76c,1/9/18,"$180m agreement signed for roads, water and poverty",http://www.khmertimeskh.com/50100851/180m-agreement-signed-roads-water-poverty/,http://www.khmertimeskh.com/50100851/180m-agreement-signed-roads-water-poverty/,NEWS ADB - All Streams,"Transport, Water and Sanitation",ABD,,India,,,,
f24ee68,3/16/18,"Centre, ADB ink $120mn loan agreement to improve rail infrastructure",http://www.business-standard.com/article/news-ani/centre-adb-ink-120mn-loan-agreement-to-improve-rail-infrastructure-118031700126_1.html,http://www.business-standard.com/article/news-ani/centre-adb-ink-120mn-loan-agreement-to-improve-rail-infrastructure-118031700126_1.html,NEWS ADB - All Streams,Transportation,ABD,,India,,,,
709b976f,4/13/18,AIIB approves $140m loan for rural road project in India,https://gbtimes.com/aiib-approves-140m-loan-for-rural-road-project-in-india,https://gbtimes.com/aiib-approves-140m-loan-for-rural-road-project-in-india,NEWS AIIB - All Streams,Transportation,AIIB,,India,,,,
ee5530a3,2/27/18,AIIB approves $1.5 bln of loans to India for infrastructure projects,https://www.reuters.com/article/aiib-india-investment/aiib-approves-1-5-bln-of-loans-to-india-for-infrastructure-projects-idUSD8N1QA002,https://www.reuters.com/article/aiib-india-investment/aiib-approves-1-5-bln-of-loans-to-india-for-infrastructure-projects-idUSD8N1QA002,NEWS AIIB - All Streams,Transportation,AIIB,,India,,,,
872d8f9e,3/17/18,ADB to lend $120 mn for improving Indian rail infrastructure,http://www.smetimes.in/smetimes/news/industry/2018/Mar/17/adb-to-lend-120-mn-for-improving-indian-rail36983.html,http://www.smetimes.in/smetimes/news/industry/2018/Mar/17/adb-to-lend-120-mn-for-improving-indian-rail36983.html,NEWS ADB - All Streams,"Transportation, Trade",ABD,,India,,,,
44fcbdb7,6/1/18,ADB agrees $375m loan for Madhya Pradesh irrigation project,https://www.txfnews.com/Ticker/Redirect/84616fcd-23d5-4964-8f72-a13f333eef2c?ShowSmallPage=True,https://www.txfnews.com/Ticker/Redirect/84616fcd-23d5-4964-8f72-a13f333eef2c?ShowSmallPage=True,NEWS ADB - All Streams,Water and Sanitation,ABD,,India,,,,
