article_id,published,title,url,feed_label
cdeb2573,2018-01-11 00:05:44.000,Italy - Factors to watch on Jan. 11,https://www.reuters.com/article/italy-factors-jan-11/italy-factors-to-watch-on-jan-11-idUSL8N1P53WD,NEWS EIB - All streams
ee40b4a8,2018-02-15 14:46:17.000,"Nicaragua Shelves Canal, Promises Port",http://qcostarica.com/nicaragua-shelves-canal-promises-port/,NEWS IDB - All Streams
cef2b1bc,2018-05-04 08:02:31.000,China – Global governance without hegemony,https://www.centralbanking.com/central-banks/economics/3498686/china-global-governance-without-hegemony,NEWS AIIB - All Streams
fc1ddaa9,2018-05-04 12:51:15.000,National Security Minister meets with IDB consultants,https://www.breakingbelizenews.com/2018/05/04/national-security-minister-meets-with-idb-consultants/,NEWS IDB - All Streams
efe0ff02,2018-02-14 22:37:47.000,The African Development Bank Announces Updates of its African Bond Index,https://www.businessghana.com/site/news/business/159495/The-African-Development-Bank-Announces-Updates-of-its-African-Bond-Index,NEWS AFDB- All Streams
d65b4c5,2018-03-15 21:58:06.000,Get a grip: World Bank considering coal-fired project funding,https://www.txfnews.com/News/Article/6380/Get-a-grip-World-Bank-considering-coal-fired-project-funding,NEWS WB- All Streams
f362f5d8,2018-01-04 23:14:07.000,Brian Mushimba lists his Ministry's 2017 achievements,https://www.lusakatimes.com/2018/01/05/brian-mushimba-lists-ministrys-2017-achievements/,NEWS AFDB- All Streams
8db4f7c4,2018-03-14 08:53:45.000,AfDB signs deal to scale up solar energy development,https://www.businessghana.com/site/news/business/161136/AfDB-signs-deal-to-scale-up-solar-energy-development,NEWS AFDB- All Streams
41c61dd4,2018-04-12 06:59:34.000,Laos maintains growth momentum: ADB report,http://www.xinhuanet.com/english/2018-04/12/c_137106480.htm,NEWS ADB - All Streams
8a48fdd3,2018-01-29 23:57:10.000,POM CCI sends two to first regional arbitration conference,https://postcourier.com.pg/pom-cci-sends-two-first-regional-arbitration-conference/,NEWS ADB - All Streams
8bd1cf39,2018-01-02 19:00:00.000,Rhino horn seizure taps into Southeast Asian trafficking ring,https://news.mongabay.com/2018/01/rhino-horn-seizure-taps-into-southeast-asian-trafficking-ring/,NEWS - Mongabay
ad50de55,2018-02-23 04:57:31.000,Asian Development Bank to give $84 mn loan for water projects in Bihar,http://www.dnaindia.com/business/report-asian-development-bank-to-give-84-mn-loan-for-water-projects-in-bihar-2587835,NEWS ADB - All Streams
53889f93,2018-02-19 20:29:38.000,ADB assures commercial co-financing for PR projects,https://nation.com.pk/20-Feb-2018/adb-assures-commercial-co-financing-for-pr-projects,NEWS ADB - All Streams
e4ffd77a,2018-01-12 06:51:07.000,Daily News 12 / 01 / 2018,http://europa.eu/rapid/press-release_MEX-18-184_en.htm,NEWS EIB - All streams
48983241,2018-02-22 19:00:00.000,"Tropical forest fragmentation nears ‘critical point,’ study finds",https://news.mongabay.com/2018/02/tropical-forest-fragmentation-nears-critical-point-study-finds/,NEWS - Mongabay
45f86528,2018-06-04 22:18:53.000,World Bank wants Pakistan to accept 'neutral expert' in dam dispute,https://www.dawn.com/news/1412082,NEWS WB- All Streams
e22d60c7,2018-05-03 16:52:02.000,"Kingdom to host EBRD's annual meeting, business forum on May 9",http://www.jordantimes.com/news/local/kingdom-host-ebrds-annual-meeting-business-forum-may-9,NEWS EBRD - All streams
5d39878d,2018-01-15 11:25:11.000,Liberia: Dedicated Water Project Boosts Supply to Greater Monrovia,http://allafrica.com/stories/201801150675.html,NEWS AFDB- All Streams
90dbdee8,2018-05-30 20:13:04.000,"Peshawar BRT engineer resigns over poor 'quality and quantity', 'corruption'",https://www.geo.tv/latest/197452-peshawar-brt-engineer-resigns-over-poor-quality-and-quantity-corruption,NEWS ADB - All Streams
fcbf1e1d,2018-05-07 08:51:00.000,India signs USD 200 mn loan deal with World Bank for POSHAN Abhiyaan,https://www.devdiscourse.com/Article/6550-india-signs-usd-200-mn-loan-deal-with-world-bank-for-poshan-abhiyaan/South%20Asia,NEWS WB- All Streams
7e7de0f7,2018-02-28 22:19:20.000,"Women, excluded groups face barriers to energy: ADB report",http://www.myrepublica.com/news/37188/?categoryId=81,NEWS ADB - All Streams
5f15ae17,2018-01-07 08:54:53.000,Will Liberia's change of leader put aid flows at risk?,http://gnnliberia.com/2018/01/07/will-liberias-change-leader-put-aid-flows-risk/,NEWS AFDB- All Streams
ee9b72fe,2018-04-09 18:57:00.000,"World Bank, OECD and CIMBT at odds over GDP forecasts",https://www.bangkokpost.com/business/news/1443715/world-bank-oecd-and-cimbt-at-odds-over-gdp-forecasts,NEWS WB- All Streams
71a90677,2018-01-06 01:47:32.000,"Liberia's aid may be at risk with a rookie president, George Weah, at the helm",https://www.businesslive.co.za/bd/world/africa/2018-01-06-liberias-aid-may-be-at-risk-with-a-rookie-president-george-weah-at-the-helm/,NEWS AFDB- All Streams
3aab307f,2018-03-05 14:02:57.000,"Japanese ambassador to Egypt, JICA delegation inspect new terminal project at Borg El-Arab airport","http://english.ahram.org.eg/NewsContent/3/12/292201/Business/Economy/Japanese-ambassador-to-Egypt,-JICA-delegation-insp.aspx",NEWS JICA- All Streams
81be3dd4,2018-01-11 01:01:34.000,How four young Irish firms are surviving the start-up rollercoaster,https://www.irishtimes.com/business/innovation/how-four-young-irish-firms-are-surviving-the-start-up-rollercoaster-1.3346111,NEWS EIB - All streams
24cc8201,2018-04-06 08:32:00.000,European Bank for Reconstruction and Development pledges 1.1B euros in soft loans to Lebanon,http://www.dailystar.com.lb/News/Lebanon-News/2018/Apr-06/444418-european-bank-for-reconstruction-and-development-pledges-11b-euros-in-soft-loans-to-lebanon.ashx,NEWS EBRD - All streams
a61b1a5e,2018-05-31 07:55:23.000,REFILE-EBRD publishes guidance for firms disclosing climate impacts,https://af.reuters.com/article/energyOilNews/idAFL5N1T234Q,NEWS EBRD - All streams
af2f73d8,2018-02-21 04:11:50.000,EIB appoints Marjut Santoni as new Secretary General,http://www.diplomaticintelligence.eu/european-union-news/2802-eib-appoints-marjut-santoni-as-new-secretary-general,NEWS EIB - All streams
c377db32,2018-01-03 20:05:48.000,"How ATASP-1 builds capacity of smallholder farmers, agribusinesses",https://www.dailytrust.com.ng/how-atasp-1-builds-capacity-of-smallholder-farmers-agribusinesses.html,NEWS AFDB- All Streams
ebe5a7f9,2018-01-31 08:49:00.000,EBRD to continue issuing manat loans for Azerbaijan (exclusive),https://en.trend.az/business/economy/2854738.html,NEWS EBRD - All streams
feeb17ee,2018-05-17 06:32:44.000,"Brexit-related concerns remain key for UK tech, says UK gov report",https://techcrunch.com/2018/05/17/brexit-related-concerns-remain-key-for-uk-tech-says-uk-gov-report/,NEWS EIB - All streams
c1e87e81,2018-01-06 21:56:14.000,Turkish honey company Altıparmak wins EBRD support,https://finchannel.com/~finchannel/business/70659-turkish-honey-company-alt-parmak-wins-ebrd-support,NEWS EBRD - All streams
b866123e,2018-01-29 04:56:15.000,Japanese foreign minister pays state visit to China,https://gbtimes.com/japanese-foreign-minister-pays-state-visit-to-china,NEWS AIIB - All Streams
96b5109d,2018-04-27 14:09:13.000,IDB approves another loan for Quito metro,https://www.bnamericas.com/en/news/infrastructure/idb-approves-another-loan-for-quito-metro,NEWS IDB - All Streams
64a0dab7,2018-03-28 08:37:00.000,EBRD and EU help Varna improve roads and parking,https://www.finchannel.com/~finchannel/business/72532-ebrd-and-eu-help-varna-improve-roads-and-parking,NEWS EBRD - All streams
17ea4e56,2018-03-26 11:25:28.000,New EUR 100 million EIB and Piraeus Bank initiative to cut energy bills in Greece,http://www.diplomaticintelligence.eu/european-union-news/2837-new-eur-100-million-eib-and-piraeus-bank-initiative-to-cut-energy-bills-in-greece,NEWS EIB - All streams
e163dae0,2018-01-31 19:00:00.000,ADB Supports Enforcement of Gender Equality Legislation in Mongolia,http://feedproxy.google.com/~r/adb_news/~3/SbpyCjNgMHk/adb-supports-enforcement-gender-equality-legislation-mongolia,NEWS ADB - All Streams
e4384b8,2018-03-23 13:20:28.000,ADB gives Rwanda 'innovation' loan to boost growth,http://www.publicfinanceinternational.org/news/2018/03/adb-gives-rwanda-innovation-loan-boost-growth,NEWS ADB - All Streams
ea25f5b0,2018-04-08 03:03:00.000,Boao Forum to offer world an Asian vision for shared prosperity,https://www.shine.cn/news/nation/1804082776/,NEWS AIIB - All Streams
f9a97cc2,2018-04-21 13:16:38.000,Multilateral Development Banks Present Study on Technology's Impact on Jobs,https://moderndiplomacy.eu/2018/04/21/multilateral-development-banks-present-study-on-technologys-impact-on-jobs/,NEWS ADB - All Streams
2af86ce8,2018-04-23 01:58:31.000,Asian Development Bank 2018: Growing up fast,http://www.ifrasia.com/asian-development-bank-2018-growing-up-fast/21337473.article,NEWS ADB - All Streams
f3714343,2018-03-30 06:27:22.000,"ADB praises Vietnam's high growth, reaffirms strong support",https://www.devdiscourse.com/Article/2613-adb-praises-vietnams-high-growth-reaffirms-strong-support,NEWS ADB - All Streams
a3ec2a1f,2018-05-31 13:26:08.000,EIB Backs Marseille Fos projects in €50 Mln Deal,https://www.maritimeprofessional.com/news/backs-marseille-projects-deal-318043,NEWS EIB - All streams
987e93cf,2018-04-11 04:29:00.000,Mongolia's Economic Recovery to Continue in 2018 and 2019 — ADB,https://www.finchannel.com/business/72776-mongolia-s-economic-recovery-to-continue-in-2018-and-2019-adb,NEWS ADB - All Streams
8287b94d,2018-02-03 08:12:11.000,JICA asks Assam to remove impediments in project completion,https://www.outlookindia.com/newsscroll/jica-asks-assam-to-remove-impediments-in-project-completion/1245444,NEWS JICA- All Streams
d504dba8,2018-01-23 15:10:05.000,'Govt working to decongest J&K's capital cities',http://www.greaterkashmir.com/news/jammu/-govt-working-to-decongest-j-k-s-capital-cities/273289.html,NEWS ADB - All Streams
c69b2f59,2018-05-08 09:48:53.000,PREVIEW-EBRD floats Africa expansion with heartland in flux,https://af.reuters.com/article/commoditiesNews/idAFL8N1SF2CU,NEWS EBRD - All streams
7d5f36be,2018-05-02 22:17:00.000,Finance Minister Tweah Scores on First World Bank Trip,https://www.liberianobserver.com/opinion/editorials/finance-minister-tweah-scores-on-first-world-bank-trip/,NEWS WB- All Streams
78d8ecaa,2018-02-05 12:14:26.000,World Bank grant to support Liberia's economic and governance reforms,http://www.publicfinanceinternational.org/news/2018/02/world-bank-grant-support-liberias-economic-and-governance-reforms1,NEWS WB- All Streams
ad99522f,2018-02-02 12:00:09.000,IWAI inks pact with the World Bank for Jal Marg Proj on Ganga,https://www.indiatoday.in/pti-feed/story/iwai-inks-pact-with-the-world-bank-for-jal-marg-proj-on-ganga-1160720-2018-02-02,NEWS WB- All Streams
96ffa8fc,2018-04-20 16:45:59.000,"EIB, AfDB invest $70m in Development Bank of Nigeria",https://newtelegraphonline.com/2018/04/eib-afdb-invest-70m-in-development-bank-of-nigeria/,"NEWS AFDB- All Streams,NEWS EIB - All streams"
cdc33918,2018-04-30 11:35:05.000,European Investment Bank launches new bond to support sustainable development,http://www.climateactionprogramme.org/news/european-investment-bank-launches-new-bond-to-support-sustainable-developme,NEWS EIB - All streams
64dc0090,2018-03-09 01:09:00.000,India and EIB to Sign Loan Pact for Clean Energy Projects,https://www.eletimes.com/india-eib-sign-loan-pact-clean-energy-projects,NEWS EIB - All streams
fff877d1,2018-06-06 20:17:54.000,Digital tech on the agenda as ADB chief visits Singapore,https://sg.channelasia.tech/article/642047/digital-tech-agenda-adb-chief-visits-singapore/,NEWS ADB - All Streams
26c96673,2018-03-07 04:24:37.000,AfDB approves $100m trade finance facility in Angola,https://www.txfnews.com/Tracker/Details/0e66d883-8abd-4342-a812-c9b61c2cbaeb/AfDB-approves-100m-trade-finance-facility-in-Angola,NEWS AFDB- All Streams
37bc1a93,2018-04-10 07:24:47.000,World Bank and Ministry of Finance sign USD 691 mln Financing to Improve Afghanistan's Economy and Healthcare,https://www.devdiscourse.com/Article/3567-world-bank-and-ministry-of-finance-sign-usd-691-mln-financing-to-improve-afghanistans-economy-and-healthcare?reg=South%20Asia,NEWS WB- All Streams
cf5edb56,2018-06-06 09:57:00.000,EBRD supports Kazakhstan's proposal to create “Central Asian Schengen zone”,https://www.azernews.az/region/133101.html,NEWS EBRD - All streams
2899f6d6,2018-01-16 21:38:15.000,"World Class Hospital, Power Projects Top AfDB's $2bn Target Investments in Nigeria",https://www.thisdaylive.com/index.php/2018/01/17/world-class-hospital-power-projects-top-afdbs-2bn-target-investments-in-nigeria/,NEWS AFDB- All Streams
3c55e347,2018-04-23 03:41:51.000,"ADB Helps to Enhance Energy Security, Connectivity in Central Afghanistan",https://www.finchannel.com/business/73078-adb-helps-to-enhance-energy-security-connectivity-in-central-afghanistan,NEWS ADB - All Streams
77effb3d,2018-02-28 22:04:12.000,Challenges to energy access highlighted,https://thehimalayantimes.com/business/challenges-energy-access-highlighted/,NEWS ADB - All Streams
a69f9b3e,2018-02-15 19:00:00.000,ADB Provides $6 Million for Tonga Cyclone Relief,http://feedproxy.google.com/~r/adb_news/~3/ibDnd8Rm5Ak/adb-provides-6-million-tonga-cyclone-relief,NEWS ADB - All Streams
639d7865,2018-02-08 02:21:06.000,EIB Approves 1.5 Billion Euro Loan for TAP Gas Pipeline,https://www.publics.bg/en/news/18068/EIB_Approves_1_5_Billion_Euro_Loan_for_TAP_Gas_Pipeline.html,NEWS EIB - All streams
3f3ea13f,2018-04-21 18:42:19.000,World Bank approves massive USD 13 billion increase in capital,https://www.indiatoday.in/pti-feed/story/world-bank-approves-massive-usd-13-billion-increase-in-capital-1217409-2018-04-22,NEWS WB- All Streams
c5feb67d,2018-05-03 13:26:00.000,AIIB membership up to 86 as it approves more applications,https://www.newsghana.com.gh/aiib-membership-up-to-86-as-it-approves-more-applications/,NEWS AIIB - All Streams
c646bb2c,2018-01-10 08:20:00.000,Former World Bank Group CIO Has Been Named COO Of The International Finance Corporation,https://www.forbes.com/sites/peterhigh/2018/01/10/former-world-bank-group-cio-has-been-named-coo-of-the-international-finance-corporation/,NEWS WB- All Streams
833434ed,2018-03-20 15:42:00.000,"Ethiopia Signs $600M Loan, Grant Deal With World Bank",https://www.voanews.com/a/ethiopia-signs-loan-grant-deal-with-world-bank/4307441.html,NEWS WB- All Streams
4fc4599a,2018-02-03 21:03:23.000,CPEC coal-based power plants to damage environment: ADB,https://www.dawn.com/news/1387105,NEWS ADB - All Streams
e7b6167e,2018-01-07 09:38:29.000,China-backed AIIB may launch US dollar bond by end-June - state media,http://www.euronews.com/2018/01/07/china-backed-aiib-may-launch-us-dollar-bond-by-end-june-state-media,NEWS AIIB - All Streams
f37a5218,2018-02-04 23:09:00.000,The UK must not get left behind by China's rise as a new superpower,http://www.cityam.com/279994/uk-must-not-get-left-behind-chinas-rise-new-superpower,NEWS AIIB - All Streams
bebbdab4,2018-01-07 11:38:54.000,JICA begins detailed engineering design for PNR Clark North Phase 2,http://pia.gov.ph/news/articles/1003825,NEWS JICA- All Streams
62d032e9,2018-02-15 19:00:00.000,Deforestation in the Peruvian Amazon dropped 13 percent in 2017,https://news.mongabay.com/2018/02/deforestation-in-the-peruvian-amazon-dropped-13-percent-in-2017/,NEWS - Mongabay
e49c5e16,2018-03-19 20:00:00.000,Sarawak’s Penan now have detailed maps of their ancestral homeland,https://news.mongabay.com/2018/03/sarawaks-penan-now-have-detailed-maps-of-their-ancestral-homeland/,NEWS - Mongabay
925ca007,2018-03-16 16:07:15.000,Inter-American Development Bank Loans Davivienda $200 Million USD to Finance Mortgages in Colombia,http://www.financecolombia.com/inter-american-development-bank-loans-davivienda-200-million-mortgage-finance-colombia/,NEWS IDB - All Streams
d97e5c87,2018-03-09 06:12:49.000,EIB to commit 700 mln euros to Western Balkans projects in 2018,https://in.reuters.com/article/eib-financing/eib-to-commit-700-mln-euros-to-western-balkans-projects-in-2018-idINL5N1QR28V,NEWS EIB - All streams
daa197c9,2018-03-06 13:45:57.000,AfDB obtains $52.5m Green Climate Fund for Zambia Renewable Energy,http://worldstagegroup.com/worldstagenew/index.php?active=news&newscid=43413&catid=26,NEWS AFDB- All Streams
42b9311d,2018-01-15 19:00:00.000,Study reveals forests have yet another climate-protection superpower,https://news.mongabay.com/2018/01/study-reveals-forests-have-yet-another-climate-protection-superpower/,NEWS - Mongabay
1d86df98,2018-02-17 19:00:00.000,Protected areas with deforestation more likely to lose status in Brazilian state,https://news.mongabay.com/2018/02/protected-areas-with-deforestation-more-likely-to-lose-status-in-brazilian-state/,NEWS - Mongabay
c6717a8d,2018-04-05 08:21:32.000,Second phase of World Bank project on social adaptation in Madaba launched,https://www.zawya.com/uae/en/story/Second_phase_of_World_Bank_project_on_social_adaptation_in_Madaba_launched-SNG_113628306/,NEWS WB- All Streams
327b4557,2018-04-24 17:40:01.000,World Bank and IDB to lend US$1.2bn for Bogotá metro,http://www.bnamericas.com/news/privatization/world-bank-and-idb-to-lend-us12bn-for-bogota-metro,NEWS IDB - All Streams
4371529a,2018-03-11 11:18:00.000,112.ua: EBRD allocated €26 million for construction of solar power plants in Ukraine,https://www.kyivpost.com/ukraine-politics/112-ua-ebrd-allocated-e26-million-construction-solar-power-plants-ukraine.html,NEWS EBRD - All streams
22a9665a,2018-04-30 11:26:00.000,World Bank approves $180 mln loan guarantee for Kenya's energy sector,http://www.theafricareport.com/East-Horn-Africa/world-bank-approves-180-mln-loan-guarantee-for-kenyas-energy-sector.html,NEWS WB- All Streams
c00ccc72,2018-01-11 19:00:00.000,ADB 2017 Operations Reach $28.9 Billion,http://feedproxy.google.com/~r/adb_news/~3/_1v178ri0JI/adb-2017-operations-reach-289-billion,NEWS ADB - All Streams
f36d5cb4,2018-04-04 05:26:11.000,Nova Poshta to receive €9.5 million from EBRD for construction of parcel sorting terminal,https://112.international/finance/nova-poshta-to-receive-95-million-from-ebrd-for-construction-of-parcel-sorting-terminal-27266.html,NEWS EBRD - All streams
7523414c,2018-01-30 02:29:54.000,AfDB's Ebrima Faal talks about bank's partnership with Nigeria,https://www.cnbcafrica.com/videos/2018/01/29/afdbs-ebrima-faal-talks-about-banks-partnership-with-nigeria/,NEWS AFDB- All Streams
6f77dcf2,2018-05-14 15:13:17.000,Solar power comes to Mitiaro,http://www.cookislandsnews.com/national/outer-islands/item/69251-solar-power-comes-to-mitiaro/69251-solar-power-comes-to-mitiaro,NEWS ADB - All Streams
b23fb8af,2018-05-31 01:14:15.000,Earth Today | EFJ's new call for proposals aims to strengthen climate response,http://jamaica-gleaner.com/article/news/20180531/earth-today-efjs-new-call-proposals-aims-strengthen-climate-response,NEWS IDB - All Streams
8cfcf435,2018-06-06 14:31:35.000,IDB helps Brazil to expand access to financing for midsized firms,https://www.devdiscourse.com/Article/21943-idb-helps-brazil-to-expand-access-to-financing-for-midsized-firms,NEWS IDB - All Streams
5fb94945,2018-06-06 06:45:34.000,African Development Bank Launches Coding for Employment Program: Unleashing Africa's Next Generation of Digital ...,https://www.thenigerianvoice.com/news/267050/african-development-bank-launches-coding-for-employment-prog.html,NEWS AFDB- All Streams
199a0bbb,2018-01-04 10:27:09.000,"AfDB, Nordic Development Fund, Global Environment Facility and Calvert Impact Capital Partner in Us $55-Million ...",http://allafrica.com/stories/201801040506.html,NEWS AFDB- All Streams
3d4aa3,2018-01-29 10:06:54.000,EBRD invests over 500 mln euro in Romania in 2017,https://seenews.com/news/ebrd-invests-over-500-mln-euro-in-romania-in-2017-599767,NEWS EBRD - All streams
83d27001,2018-01-28 13:00:11.000,Egypt to receive final $500m tranche of AfDB loan,https://dailynewsegypt.com/2018/01/28/egypt-receive-final-500m-tranche-afdb-loan/,NEWS AFDB- All Streams
77555bac,2018-05-13 02:00:39.000,"A decade after Sichuan disaster, Chinese investments in quake preparedness pay dividends, but tragedy still played ...",https://www.japantimes.co.jp/news/2018/05/13/asia-pacific/decade-sichuan-disaster-chinese-investments-quake-preparedness-pay-dividends-tragedy-still-played/,NEWS ADB - All Streams
c7cc9e07,2018-01-24 05:07:30.000,"At Fort Bragg, six women become first in Army to earn Expert Infantryman Badge",http://www.fayobserver.com/news/20180123/at-fort-bragg-six-women-become-first-in-army-to-earn-expert-infantryman-badge,NEWS EIB - All streams
43ec9081,2018-01-19 05:14:00.000,How India became China-led development bank's main borrower,http://www.scmp.com/news/china/diplomacy-defence/article/2129686/how-india-became-china-led-development-banks-main,NEWS AIIB - All Streams
cf1d8868,2018-05-16 10:50:44.000,World Bank supports Turkish sustainable cities project,https://www.aa.com.tr/en/economy/world-bank-supports-turkish-sustainable-cities-project/1148225,NEWS WB- All Streams
ec29d99d,2018-03-29 01:19:34.000,"Centre, ADB ink USD 80 million loan deal",https://www.deccanchronicle.com/business/economy/290318/centre-adb-ink-usd-80-million-loan-deal.html,NEWS ADB - All Streams
425d12d6,2018-01-11 07:24:00.000,Panda bond sales slump in 2017 but modest bounce may beckon this year,http://www.kitco.com/news/2018-01-11/Panda-bond-sales-slump-in-2017-but-modest-bounce-may-beckon-this-year.html,NEWS EBRD - All streams
b0f44892,2018-03-08 11:14:50.000,"Shelley Leibowitz, Former Morgan Stanley and World Bank CIO, Joins Endgame Board of Directors",https://www.prnewswire.com/news-releases/shelley-leibowitz-former-morgan-stanley-and-world-bank-cio-joins-endgame-board-of-directors-300610817.html,NEWS WB- All Streams
6e2382be,2018-01-11 15:18:29.000,Eleven Years of the “Process of Change” in Evo Morales' Bolivia,https://dissidentvoice.org/2018/01/eleven-years-of-the-process-of-change-in-evo-morales-bolivia/,NEWS IDB - All Streams
bd7ea05e,2018-05-13 22:26:10.000,Manipur missed ADB bus: Kenichi,http://e-pao.net/ge.asp?heading=10&src=140518,NEWS ADB - All Streams
9143300f,2018-04-03 09:40:08.000,World Bank approves Mauritania loan,http://interfaxenergy.com/gasdaily/article/30249/world-bank-approves-mauritania-loan,NEWS WB- All Streams
13ab919a,2018-05-29 02:26:37.000,World Bank's IFC issues first Uzbek soum-denominated bond,http://www.intellinews.com/world-bank-s-ifc-issues-first-uzbek-soum-denominated-bond-142410/?source=uzbekistan,NEWS WB- All Streams
7bd4d978,2018-04-04 09:40:33.000,Argentina green bond paves the way for private RE finance,http://www.rechargenews.com/wind/1465551/argentina-green-bond-paves-the-way-for-private-re-finance,NEWS IDB - All Streams
72b907c9,2018-05-29 14:48:31.000,Could Congestion Charges Work in Latin America?,https://www.citylab.com/transportation/2018/05/could-congestion-charges-work-in-latin-america/560858/,NEWS IDB - All Streams
317223fb,2018-01-25 16:03:09.000,Will New Sanitary Landfills Solve Armenia's Waste Woes?,https://armenianweekly.com/2018/01/25/will-new-sanitary-landfills-solve-armenias-waste-woes/,NEWS EBRD - All streams
52089c08,2018-03-29 00:46:35.000,AfDB and ECA pledges greater support to the success of AfCFTA,https://www.businessghana.com/site/news/business/162143/AfDB-and-ECA-pledges-greater-support-to-the-success-of-AfCFTA,NEWS AFDB- All Streams
70213d33,2018-05-24 13:50:45.000,World Bank/IBRD agree Lake Tuz Gas Storage loan,https://www.txfnews.com/Tracker/Details/cdd7544e-53c9-43d5-a66c-09f78d0a9cc8/World-Bank-IBRD-agree-Lake-Tuz-Gas-Storage-loan,NEWS WB- All Streams
699bb3ef,2018-01-26 10:53:11.000,CJTF-HOA Soldiers improve expertise for Expert Infantryman Badge,http://www.hoa.africom.mil/story/21710/cjtf-hoa-soldiers-improve-expertise-for-expert-infantryman-badge,NEWS EIB - All streams
268c998f,2018-01-18 04:01:55.000,"Turkey to become EBRD funder, agreement to be signed on Friday",https://www.channelnewsasia.com/news/world/turkey-to-become-ebrd-funder--agreement-to-be-signed-on-friday-9873034,NEWS EBRD - All streams
f43b5b46,2018-01-29 19:00:00.000,Bangladesh Women Making Progress But Still Face Gender Gap,http://feedproxy.google.com/~r/adb_news/~3/wMc6K8T-BSU/bangladesh-women-making-progress-still-face-gender-gap,NEWS ADB - All Streams
34c9526d,2018-04-25 09:06:47.000,"Mekong Eye News Digest #176: Dolphin numbers up, but more dams bring Mekong tears on Earth Day; Goldman Prize for Vietnamese green energy crusader",https://mailchi.mp/internews/mekong-eye-news-digest-162-delta-climate-migrants-lancang-mekong-summit-underway-chinas-dams-hurt-poor-2331149,NEWS - Mekong Eye
ee0b0fe8,2018-04-10 20:00:00.000,İXRAC VƏ ÖLKƏDAXİLİ TƏLƏBAT ASİYA VƏ SAKİT OKEANI REGİONUNDA SAĞLAM İQTİSADİ ARTIMA GƏTİRİB ÇIXARIR - AİB,http://feedproxy.google.com/~r/adb_news/~3/_N92ex2ri6o/415186,NEWS ADB - All Streams
14065f6f,2018-03-19 23:48:41.000,"EBRD, IFC & EIB to commit US$425 million to fund green bonds for growing markets",https://www.pv-tech.org/news/ebrd-ifc-eib-to-commit-us425-million-to-fund-green-bonds-for-growing-market,"NEWS EBRD - All streams,NEWS EIB - All streams"
295f17b,2018-05-03 09:47:24.000,Liberia: Finance Minister Tweah Scores On First World Bank Trip,http://allafrica.com/stories/201805030778.html,NEWS WB- All Streams
9732b3d8,2018-04-20 02:46:49.000,"Nigeria: EIB, AfDB to Finance Development Bank of Nigeria With $70 Million",http://allafrica.com/stories/201804200125.html,NEWS EIB - All streams
c5e7ec13,2018-05-31 07:52:03.000,EBRD publishes guidance for firms disclosing climate impacts,https://www.reuters.com/article/climatechange-risks/ebrd-publishes-guidance-for-firms-disclosing-climate-impacts-idUSL5N1T234Q,NEWS EBRD - All streams
77dbcade,2018-02-05 19:00:00.000,Audio: The cutting-edge technologies allowing us to monitor ecosystems like never before,https://news.mongabay.com/2018/02/audio-the-cutting-edge-technologies-allowing-us-to-monitor-ecosystems-like-never-before/,NEWS - Mongabay
b5282cf5,2018-05-01 03:37:00.000,"Tajikistan, ADB ink big grant agreement on improvement of road network",https://www.azernews.az/region/131324.html,NEWS ADB - All Streams
2107e440,2018-03-10 00:37:12.000,ISA Summit aims to create a $1 trn global solar market: Upendra Tripathy,http://www.business-standard.com/article/economy-policy/isa-summit-aims-to-create-a-1-trn-global-solar-market-upendra-tripathy-118031000123_1.html,NEWS AIIB - All Streams
665d2b6d,2018-05-05 05:54:12.000,Jordan to host EBRD's annual meeting,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=352341&CatID=-1,NEWS EBRD - All streams
84e43a95,2018-04-30 09:42:32.000,Haiti - Economy : The country hopes more than 6 billion Gdes of budget support from the international,http://www.haitilibre.com/en/news-24251-haiti-economy-the-country-hopes-more-than-6-billion-gdes-of-budget-support-from-the-international.html,NEWS IDB - All Streams
bea9283f,2018-03-11 09:36:09.000,Water Corp: Board Meddling Breached Global 'Best Practice',http://www.tribune242.com/news/2018/mar/09/water-corp-board-meddling-breached-global-best-pra/,NEWS IDB - All Streams
7f5a31b6,2018-05-21 18:27:56.000,China's Mekong charm offensive,https://www.khmertimeskh.com/50492063/chinas-mekong-charm-offensive/,NEWS AIIB - All Streams
baa958cb,2018-06-06 13:34:59.000,Gov't Financial Systems 80% Below Maximum,http://www.tribune242.com/news/2018/jun/06/govt-financial-systems-80-below-maximum/,NEWS IDB - All Streams
c186463d,2018-03-20 19:12:35.000,"World Bank, AfDB warm up to Zambia",http://www.daily-mail.co.zm/world-bank-afdb-warm-up-to-zambia/,NEWS AFDB- All Streams
e97453fc,2018-01-23 11:05:37.000,AIIB could issue debut dollar bond in first half 2018,https://www.theasset.com/belt-road-online/34008/aiib-could-issue-debut-dollar-bond-in-first-half-2018,NEWS AIIB - All Streams
97fd9a24,2018-01-07 01:42:24.000,Justin Fox: We have seen the future ... and it amused us,http://www.tulsaworld.com/opinion/opinionfeatured/justin-fox-we-have-seen-the-future-and-it-amused/article_42b83680-0092-5f6d-afdb-7f9c2a1d7e30.html,NEWS AFDB- All Streams
27b9c59f,2018-01-24 01:45:00.000,Asia upbeat on global economy,https://business.inquirer.net/244701/asia-upbeat-global-economy,NEWS AIIB - All Streams
