article_id,published,title,url,feed_label,Bank1,Bank2
fc91d49a,2018-02-06,Nigeria: AfDB Approves US$10 Million Loan to Boost Fund's Portfolio in Africa,http://allafrica.com/stories/201802060654.html,NEWS AFDB- All Streams,afdb,NA
8c84a011,2018-05-15,AfDB approves US$1.5mn grant for Jigawa on-grid IPP solar power procurement programme in Nigeria,http://www.africanreview.com/energy-a-power/renewables/afdb-approves-us-1-5mn-grant-for-jigawa-on-grid-ipp-solar-power-procurement-programme-in-nigeria,NEWS AFDB- All Streams,afdb,NA
fbc643cb,2018-05-17,AfDB approves $100 mln loan for Nigeria's Indorama Eleme - statement,https://af.reuters.com/article/nigeriaNews/idAFL5N1SO616,NEWS AFDB- All Streams,afdb,NA
31077bc8,2018-02-06,Nigeria: AfDB Approves US$10 Million Loan to Boost Fund's Portfolio in Africa,http://allafrica.com/stories/201802060654.html,NEWS AFDB- All Streams,afdb,NA
5f3f5ed7,2018-05-17,AfDB approves $100 mln loan for Nigeria's Indorama Eleme - statement,https://af.reuters.com/article/commoditiesNews/idAFL5N1SO616,NEWS AFDB- All Streams,afdb,NA
905d631f,2018-05-17,AfDB approves $100 mln loan for Nigeria's Indorama Eleme - statement,https://www.reuters.com/article/nigeria-afrcn-dvlpmnt/afdb-approves-100-mln-loan-for-nigerias-indorama-eleme-statement-idUSL5N1SO616,NEWS AFDB- All Streams,afdb,NA
e786d435,2018-05-10,Nigeria to achieve 75% electricity access by 2020 as AfDB approves $1.5m for on-grid IPP solar power,https://www.businessamlive.com/nigeria-to-achieve-75-electricity-access-by-2020-as-afdb-approves-1-5m-for-on-grid-ipp-solar-power/,NEWS AFDB- All Streams,afdb,NA
1b259ea5,2018-05-17,AfDB approves $100 mln loan for Nigeria's Indorama Eleme,https://www.nasdaq.com/article/afdb-approves-100-mln-loan-for-nigerias-indorama-eleme-20180517-01051,NEWS AFDB- All Streams,afdb,NA
a8bf66b8,2018-05-20,Nigeria: AfDB Approves $100M Loan for Fertiliser Firm in Nigeria,http://allafrica.com/stories/201805210061.html,NEWS AFDB- All Streams,afdb,NA
c1ed8c04,2018-01-23,AfDB Will Raise Nigeria's Loan Portfolio To $8bn,https://leadership.ng/2018/01/24/afdb-will-raise-nigerias-loan-portfolio-8bn/,NEWS AFDB- All Streams,afdb,NA
ce3e6ed1,2018-05-21,African Development Bank approves loan for fertilizer production expansion,https://www.worldfertilizer.com/project-news/21052018/african-development-bank-approves-loan-for-fertilizer-production-expansion/,NEWS AFDB- All Streams,afdb,NA
c645ddb5,2018-05-05,AfDB approves $1.5 million for Jigawa power project,https://www.today.ng/news/nigeria/111381/afdb-approves-1-5-jigawa-power-project,NEWS AFDB- All Streams,afdb,NA
d25f8fc1,2018-06-06,ADB Supports Over $1 Billion in Clean Energy Investments in the Pacific Until 2021 â€” Report,http://feedproxy.google.com/~r/adb_news/~3/_MztR3IF3K4/adb-supports-over-1-billion-clean-energy-investments-pacific-until-2021-report,NEWS ADB - All Streams,adb,NA
253a968b,2018-05-14,"ADB, Pakistan agree to scale up PPPs",https://nation.com.pk/15-May-2018/adb-pakistan-agree-to-scale-up-ppps,NEWS ADB - All Streams,adb,NA
a8f8c4d0,2018-05-14,ADB to enhance funding towards public-private partnership investments in Pakistan,https://www.dawn.com/news/1407720/adb-to-enhance-funding-towards-public-private-partnership-investments-in-pakistan,NEWS ADB - All Streams,adb,NA
b2455560,2018-02-17,A catastrophe in the making,http://tns.thenews.com.pk/catastrophe-making/,NEWS ADB - All Streams,adb,NA
d56e4818,2018-03-20,ADB agrees to loan $260mln for power transmission,https://www.thenews.com.pk/print/294938-adb-agrees-to-loan-260mln-for-power-transmission,NEWS ADB - All Streams,adb,NA
6cf77733,2018-02-19,KP government running on foreign loans,https://www.pakistantoday.com.pk/2018/02/19/kp-government-running-on-foreign-loans/,NEWS ADB - All Streams,adb,NA
2496ceac,2018-03-12,KP govt obtained Rs80b loans since Feb 2017,https://www.thenews.com.pk/print/291731-kp-govt-obtained-rs80b-loans-since-feb-2017,NEWS ADB - All Streams,adb,NA
9f4ba649,2018-03-20,ADB provides USD 260 Million to Pakistan to expand power transmission network,https://www.devdiscourse.com/Article/1823-adb-provides-usd-260-million-to-pakistan-to-expand-power-transmission-network,NEWS ADB - All Streams,adb,NA
fb54edf8,2018-02-15,NHA to complete 10 mega projects this year,https://www.thenews.com.pk/print/281767-nha-to-complete-10-mega-projects-this-year,NEWS ADB - All Streams,adb,NA
ae043206,2018-03-20,$260m accord inked with ADB to improve power transmission network,https://nation.com.pk/21-Mar-2018/260m-accord-inked-with-adb-to-improve-power-transmission-network,NEWS ADB - All Streams,adb,NA
d609d5a7,2018-03-20,$260m accord inked with ADB to improve power transmission network,https://nation.com.pk/21-Mar-2018/260m-accord-inked-with-adb-to-improve-power-transmission-network,NEWS ADB - All Streams,adb,NA
896de8db,2018-01-12,'Inefficient' PTI govt fails to launch 260 mini hydropower stations,https://www.thenews.com.pk/print/267722-inefficient-pti-govt-fails-to-launch-260-mini-hydropower-stations,NEWS ADB - All Streams,adb,NA
5ff8164d,2018-06-06,ADB to help generating 5204MW hydro power in KPK by 2026,https://dnd.com.pk/adb-to-help-generating-5204mw-hydro-power-in-kpk-by-2026/143018,NEWS ADB - All Streams,adb,NA
a5b2668c,2018-01-21,Dam to be built at Mehmood Booti for storing water,https://pakobserver.net/dam-built-mehmood-booti-storing-water/,NEWS ADB - All Streams,adb,NA
4e07fb1b,2018-06-04,South Asia's first underground bus station to be constructed at Numaish,https://tribune.com.pk/story/1726904/1-south-asias-first-underground-bus-station-constructed-numaish/,NEWS ADB - All Streams,adb,NA
cbc769fe,2018-02-19,ADB assures commercial co-financing for Pak Railways' projects,https://pakobserver.net/adb-assures-commercial-co-financing-pak-railways-projects/,NEWS ADB - All Streams,adb,NA
8e32995e,2018-03-18,Land kept 'for sewage treatment' in 1989 allotted for other purposes,https://dailytimes.com.pk/216751/land-kept-for-sewage-treatment-in-1989-allotted-for-other-purposes/,NEWS ADB - All Streams,adb,NA
7a8b85c4,2018-02-18,ADB-funded project to improve Balochistan's water situation,https://www.dawn.com/news/1390295/adb-funded-project-to-improve-balochistans-water-situation,NEWS ADB - All Streams,adb,NA
206f4687,2018-01-12,ADB to help Punjab govt clean Ravi River: report,https://www.pakistantoday.com.pk/2018/01/12/adb-to-help-punjab-govt-clean-ravi-river-report/,NEWS ADB - All Streams,adb,NA
c1cb3022,2018-02-18,ADB-funded project to improve Balochistan's water situation,https://www.dawn.com/news/1390295,NEWS ADB - All Streams,adb,NA
15a04560,2018-04-10,Asian Development Bank To Give Loan For IT Park In Karachi,https://www.urdupoint.com/en/technology/asian-development-bank-to-give-loan-for-it-p-311016.html,NEWS ADB - All Streams,adb,NA
b9579c72,2018-05-31,ADB $195 Million Loans to Support PNG's Efforts Towards Achieving Universal Health Coverage,http://feedproxy.google.com/~r/adb_news/~3/EVgVecM_0ZI/adb-195-million-loans-support-pngs-efforts-towards-achieving-universal-health-coverage,NEWS ADB - All Streams,adb,NA
f489c346,2018-06-01,ADB grants 195 mln dollars loan to support Papua New Guinea's health program,http://www.xinhuanet.com/english/2018-06/01/c_137222859.htm,NEWS ADB - All Streams,adb,NA
d3fe7106,2018-06-04,ADB gives healthcare in Papua New Guinea a shot in the arm,http://www.publicfinanceinternational.org/news/2018/06/adb-gives-healthcare-papua-new-guinea-shot-arm,NEWS ADB - All Streams,adb,NA
7de320f7,2018-06-07,ADB hopes loan will restore public confidence in PNG health,http://www.radionz.co.nz/international/pacific-news/359105/adb-hopes-loan-will-restore-public-confidence-in-png-health,NEWS ADB - All Streams,adb,NA
19eddda3,2018-04-04,ADB grants funds to PNG for quake recovery,https://www.radionz.co.nz/international/pacific-news/354196/adb-grants-funds-to-png-for-quake-recovery,NEWS ADB - All Streams,adb,NA
3780e7fb,2018-01-10,"PH, ADB seal $680-M loan packages",http://www.manilatimes.net/ph-adb-seal-680-m-loan-packages/373572/,NEWS ADB - All Streams,adb,NA
58ad90a3,2018-05-03,ADB vows to fund more Mindanao projects,https://www.rappler.com/business/201704-asian-development-bank-meeting-2018-philippines,NEWS ADB - All Streams,adb,NA
9eba5673,2018-02-14,ADB opens new renewable energy facility in Yap Island,http://www.power-technology.com/news/adb-opens-new-renewable-energy-facility-yap-island/,NEWS ADB - All Streams,adb,NA
3ea04757,2018-04-26,ADB will provide USD 17.9 bln investment to Philippines,https://www.devdiscourse.com/Article/5259-adb-will-provide-usd-179-bln-investment-to-philippines/East%20and%20South%20East%20Asia,NEWS ADB - All Streams,adb,NA
7ab4e88,2018-01-12,Asian Development Bank Urges Philippines to be 'Serious' About Rebuilding Marawi,http://www.benarnews.org/english/news/philippine/marawi-bank-01122018143832.html,NEWS ADB - All Streams,adb,NA
bea24f6f,2018-01-14,P25B Mindanao infra projects set to start,http://www.manilatimes.net/p25b-mindanao-infra-projects-set-start/374378/,NEWS ADB - All Streams,adb,NA
9f7ae0d0,2018-02-13,DPWH signs $11-B infra deal for 'Buildâ€ program,https://news.mb.com.ph/2018/02/13/dpwh-signs-11-b-infra-deal-for-build-program/,NEWS ADB - All Streams,adb,NA
fb894e7e,2018-01-29,PNOC taps ADB to study LNG project proposals,https://business.mb.com.ph/?p=33439,NEWS ADB - All Streams,adb,NA
db04af38,2018-01-30,ADB to Advise on Philippines' First LNG Hub Project,https://moderndiplomacy.eu/2018/01/30/adb-advise-philippines-first-lng-hub-project/,NEWS ADB - All Streams,adb,NA
bbcf066a,2018-01-30,ADB to Advise on Philippines' First LNG Hub Project,https://moderndiplomacy.eu/2018/01/30/adb-advise-philippines-first-lng-hub-project/,NEWS ADB - All Streams,adb,NA
9220f5f,2018-01-29,ADB to Advise on Philippines' First LNG Hub Project,http://feedproxy.google.com/~r/adb_news/~3/RXJ-2unNSkM/adb-advise-philippines-first-lng-hub-project,NEWS ADB - All Streams,adb,NA
c6164507,2018-01-10,ICT Investment Trends in the Philippines: Technology and business initiatives push ICT investments strategy,http://www.satprnews.com/2018/01/11/ict-investment-trends-in-the-philippines-technology-and-business-initiatives-push-ict-investments-strategy/,NEWS ADB - All Streams,adb,NA
7994f4ab,2018-02-12,"ADB Helps Philippines Bring in High-Technology Support for 'Build, Build, Build' Projects",http://feedproxy.google.com/~r/adb_news/~3/g5yj473Ju7U/adb-helps-philippines-bring-high-technology-support-build-build-build-projects,NEWS ADB - All Streams,adb,NA
ff1acf6a,2018-02-14,"ADB Helps Philippines Bring in High-Technology Support for 'Build, Build, Build' Projects",http://moderndiplomacy.eu/2018/02/14/adb-helps-philippines-bring-high-technology-support-build-build-build-projects/,NEWS ADB - All Streams,adb,NA
71f0a12f,2018-02-19,Arup to help Philippines build $11bn worth of infrastructure,http://www.globalconstructionreview.com/news/arup-help-philippines-build-11bn-worth-infrastruct/,NEWS ADB - All Streams,adb,NA
538e26c7,2018-03-31,"Philippines, Asian Development Bank put up $164-million funding for infrastructure studies",https://www.philstar.com/business/2018/04/01/1801589/philippines-asian-development-bank-put-164-million-funding-infrastructure-studies,NEWS ADB - All Streams,adb,NA
a7b7c12a,2018-06-06,ADB urges PH gov't to push for new energy technologies,http://www.pna.gov.ph/articles/1037761,NEWS ADB - All Streams,adb,NA
5f0beb57,2018-03-18,Philippines now a net borrower,https://www.philstar.com/business/2018/03/19/1798058/philippines-now-net-borrower,NEWS ADB - All Streams,adb,NA
16c1c0f0,2018-05-05,"Philippines urges ADB to help ""future-proof"" members against ""disruptive change""",http://www.xinhuanet.com/english/2018-05/05/c_137157692.htm,NEWS ADB - All Streams,adb,NA
f6aa1fe2,2018-05-18,Delayed implementation of E-Trikes project costs gov't P94 M â€“ COA,https://news.mb.com.ph/2018/05/19/delayed-implementation-of-e-trikes-project-costs-govt-p94-m-coa/,NEWS ADB - All Streams,adb,NA
b1cf780b,2018-01-29,ADB Appoints New Country Director for the Philippines,http://www.finchannel.com/business/71079-adb-appoints-new-country-director-for-the-philippines,NEWS ADB - All Streams,adb,NA
478f8a3d,2018-05-05,ADB sticks to robust growth outlook for Philippines,https://www.philstar.com/business/2018/05/06/1812446/adb-sticks-robust-growth-outlook-philippines,NEWS ADB - All Streams,adb,NA
86363bd1,2018-01-12,EBRD supports consolidation of Romania's water services,http://www.finchannel.com/~finchannel/business/70796-ebrd-supports-consolidation-of-romania-s-water-services,NEWS EBRD - All streams,ebrd,NA
a4b7079e,2018-02-01,EBRD extends EUR 12 mln loan to Romanian lender,https://www.romania-insider.com/ebrd-loan-libra-bank/,NEWS EBRD - All streams,ebrd,NA
e9d3e221,2018-01-12,EBRD to support Romania's further efforts to consolidate water sector,https://seenews.com/news/ebrd-to-support-romanias-further-efforts-to-consolidate-water-sector-597496,NEWS EBRD - All streams,ebrd,NA
20202b07,2018-03-20,Rwanda: AfDB approves a $30 million loan to support the innovation fund,https://www.ecofinagency.com/public-management/2003-38222-rwanda-afdb-approves-a-30-million-loan-to-support-the-innovation-fund,NEWS AFDB- All Streams,afdb,NA
997c6902,2018-03-20,Rwanda: AfDB approves a $30 million loan to support the innovation fund,https://www.ecofinagency.com/public-management/2003-38222-rwanda-afdb-approves-a-30-million-loan-to-support-the-innovation-fund,NEWS AFDB- All Streams,afdb,NA
ef18915d,2018-03-20,AfDB approves $30m loan to Rwanda Innovation Fund,https://www.txfnews.com/Tracker/Details/f50cbf5e-c1ea-4313-a9e1-c40f7db7ac62/AfDB-approves-30m-loan-to-Rwanda-Innovation-Fund,NEWS AFDB- All Streams,afdb,NA
55160d43,2018-03-21,AfDB agrees $93.1m financing for Rwandan road improvement project,https://www.txfnews.com/Tracker/Details/af093c36-26b3-4a1f-be2b-2a26f39b0bb8/AfDB-agrees-93-1m-financing-for-Rwandan-road-improvement-project,NEWS AFDB- All Streams,afdb,NA
d708e164,2018-03-16,EBRD announces â‚¬150k funding for green solutions in Serbia,http://www.energylivenews.com/2018/03/16/ebrd-announces-e150k-funding-for-green-solutions-in-serbia/,NEWS EBRD - All streams,ebrd,NA
c4fb05b4,2018-06-01,Africa: Italy Commits $1.2 Million to the Somalia Infrastructure Fund,http://allafrica.com/stories/201806010559.html,NEWS AFDB- All Streams,afdb,NA
e83a749e,2018-03-13,Private auditors for ADB projects in Sri Lanka,http://www.economynext.com/Private_auditors_for_ADB_projects_in_Sri_Lanka-3-10115.html,NEWS ADB - All Streams,adb,NA
f33b7a0a,2018-05-01,"Sri Lanka projects slowed down by counterparty funds, approvals: ADB","http://www.economynext.com/Sri_Lanka_projects_slowed_down_by_counterparty_funds,_approvals__ADB-3-10513.html",NEWS ADB - All Streams,adb,NA
25e917ed,2018-04-03,Sri Lanka's skills programme gets ADB backing,http://www.publicfinanceinternational.org/news/2018/04/sri-lankas-skills-programme-gets-adb-backing,NEWS ADB - All Streams,adb,NA
c03e61c2,2018-05-01,"Sri Lanka projects held up on counterparty funds, approvals: ADB","http://www.economynext.com/Sri_Lanka_projects_held_up_on_counterparty_funds,_approvals__ADB-3-10513.html",NEWS ADB - All Streams,adb,NA
c43d906a,2018-01-16,ADB aid for Sri Lanka power system reliability study,http://www.economynext.com/ADB_aid_for_Sri_Lanka_power_system_reliability_study-3-9584-8.html,NEWS ADB - All Streams,adb,NA
a5637504,2018-01-15,ADB Provides Additional Funds to Support SME Development in Sri Lanka,http://feedproxy.google.com/~r/adb_news/~3/fkcvvfkmQhc/adb-provides-additional-funds-support-sme-development-sri-lanka,NEWS ADB - All Streams,adb,NA
38d04aaa,2018-05-11,ADB gives Sri Lanka US$100mn to help meet demand for skilled labour,http://www.economynext.com/ADB_gives_Sri_Lanka_US$100mn_to_help_meet_demand_for_skilled_labour-3-10610-1.html,NEWS ADB - All Streams,adb,NA
2da26f82,2018-04-01,ADB $100 Million Additional Funding to Enhance Skills for Jobs in Sri Lanka,http://feedproxy.google.com/~r/adb_news/~3/IOJJO97ifUQ/adb-100-million-additional-funding-enhance-skills-jobs-sri-lanka,NEWS ADB - All Streams,adb,NA
f8c7953c,2018-05-18,ADB gives US$453mn for Sri Lanka's Mahaweli water security investment,http://www.economynext.com/ADB_gives_US$453mn_for_Sri_Lanka%E2%80%99s_Mahaweli_water_security_investment-3-10674.html,NEWS ADB - All Streams,adb,NA
c4296647,2018-06-06,AfDB approves USD 42 mn grant to boost Sudan's agricultural production,https://www.devdiscourse.com/Article/21947-afdb-approves-usd-42-mn-grant-to-boost-sudans-agricultural-production,NEWS AFDB- All Streams,afdb,NA
17e9caf2,2018-06-02,AfDB provides $1 million to support Sudan's preparation for debt relief,http://www.cpifinancial.net/news/post/45278/afdb-provides-1-million-to-support-sudans-preparation-for-debt-relief,NEWS AFDB- All Streams,afdb,NA
c91598ff,2018-01-07,AFDB APPROVES FINCORP'S E300M LOAN,http://www.times.co.sz/business/116507-afdb-approves-fincorp%E2%80%99s-e300m-loan.html,NEWS AFDB- All Streams,afdb,NA
a68b2726,2018-02-22,"Energy, Transport Lead the Way as Performance of 2017 ADB-Funded Projects in Tajikistan Remains Strong",http://www.finchannel.com/business/71646-energy-transport-lead-the-way-as-performance-of-2017-adb-funded-projects-in-tajikistan-remains-strong,NEWS ADB - All Streams,adb,NA
2a70d5a8,2018-05-30,ADB considered Tajikistan's main international donor,https://www.azernews.az/region/132764.html,NEWS ADB - All Streams,adb,NA
6bf86478,2018-03-27,ADB Grant to Further Improve Transport Connectivity and Safety in Tajikistan,http://feedproxy.google.com/~r/adb_news/~3/NEKWwJwcPOs/adb-grant-further-improve-transport-connectivity-and-safety-tajikistan,NEWS ADB - All Streams,adb,NA
f5b8d0b7,2018-05-01,ADB provides $90 million to Tajikistan to rehabilitate major road,https://www.timesca.com/index.php/news/19684-adb-provides-90-million-to-tajikistan-to-rehabilitate-major-road,NEWS ADB - All Streams,adb,NA
499e6edf,2018-03-16,ADB to back 25-MW biomass plan in Thailand with USD 35m,https://renewablesnow.com/news/adb-to-back-25-mw-biomass-plan-in-thailand-with-usd-35m-605389/,NEWS ADB - All Streams,adb,NA
2dac671a,2018-01-08,Ministry eyes innovation loan,https://www.bangkokpost.com/tech/local-news/1392658/ministry-eyes-innovation-loan,NEWS ADB - All Streams,adb,NA
a5c9f275,2018-03-01,ADB Support to Boost Road Connectivity in Timor-Leste,http://feedproxy.google.com/~r/adb_news/~3/seZNoNKnw6s/adb-support-boost-road-connectivity-timor-leste,NEWS ADB - All Streams,adb,NA
50e32d79,2018-03-01,EBRD partners with Mowgli Mentoring to support women-led enterprises in Tunisia,https://www.finchannel.com/business/71845-ebrd-partners-with-mowgli-mentoring-to-support-women-led-enterprises-in-tunisia,NEWS EBRD - All streams,ebrd,NA
decab47a,2018-02-23,Turkmenistan ready to expand co-op with ADB,https://en.trend.az/business/economy/2864753.html,NEWS ADB - All Streams,adb,NA
9b50558,2018-06-04,ADB may consider financing Turkmen gas field development (Exclusive),https://en.trend.az/business/energy/2912383.html,NEWS ADB - All Streams,adb,NA
8046d551,2018-04-02,EBRD supports Turkish ag exporter,http://www.world-grain.com/articles/news_home/World_Grain_News/2018/04/EBRD_supports_Turkish_ag_expor.aspx?ID={396A5926-949A-4EA7-8547-D05971C644D8},NEWS EBRD - All streams,ebrd,NA
cc1c9038,2018-03-31,EBRD loans Turkish agricultural firm $48M for expansion,http://www.worldbulletin.net/economy/200481/ebrd-loans-turkish-agricultural-firm-48m-for-expansion,NEWS EBRD - All streams,ebrd,NA
21389dc6,2018-02-16,EBRD supports efficient grain logistics in Ukraine,http://www.en.portnews.ru/news/253707/,NEWS EBRD - All streams,ebrd,NA
d3b757c8,2018-02-05,UNIAN: EBRD envoy tells why Ukraine sees only four IMF tranches,https://www.kyivpost.com/business/unian-ebrd-envoy-tells-ukraine-sees-four-imf-tranches.html,NEWS EBRD - All streams,ebrd,NA
2be2bd7e,2018-01-27,EBRD president calls on Ukrainian authorities to continue their struggle with backstage arrangements,https://www.kyivpost.com/ukraine-politics/ebrd-president-calls-ukrainian-authorities-continue-struggle-backstage-arrangements.html,NEWS EBRD - All streams,ebrd,NA
f4aad198,2018-01-09,Ukraine to launch its first solar plant at Chernobyl,http://www.businesstimes.com.sg/energy-commodities/ukraine-to-launch-its-first-solar-plant-at-chernobyl,NEWS EBRD - All streams,ebrd,NA
a356bd17,2018-05-04,"Minsk, EBRD launch Green City project",http://eng.belta.by/society/view/minsk-ebrd-launch-green-city-project-111443-2018/,NEWS EBRD - All streams,ebrd,NA
c6d5ae0d,2018-05-25,ADB's $145 million loan to help improve water supply services in Uzbekistan,http://www.timesca.com/index.php/news/19792-adb-s-145-million-loan-to-help-improve-water-supply-services-in-uzbekistan,NEWS ADB - All Streams,adb,NA
17111fa1,2018-02-04,$100 million loan facility from ADB to help build municipal waste-to-energy plants in Vietnam,https://www.opengovasia.com/articles/adb-provides-100-million-loan-facility-to-help-build-municipal-waste-to-energy-plants-in-vietnam,NEWS ADB - All Streams,adb,NA
6ec953dc,2018-02-13,ADB lends US$100 million to China Everbright waste-to-energy projects in Vietnam,https://esg.theasset.com/ESG/34109/adb-lends-us100-million-to-china-everbright-waste-to-energy-projects-in-vietnam,NEWS ADB - All Streams,adb,NA
ba5c9ce2,2018-03-09,GCF approves AfDB's funding for renewable energy in Zambia,https://www.power-technology.com/news/gcf-approves-afdbs-funding-renewable-energy-zambia/,NEWS AFDB- All Streams,afdb,NA
b07519df,2018-05-11,The ADB to support Zimbabwe with credit lines and tackling its arrears,https://www.businesslive.co.za/bd/world/africa/2018-05-11-the-adb--to-support-zimbabwe-with-credit-lines-and-tackling-its-arrears/,NEWS ADB - All Streams,adb,NA
5e516c8c,2018-05-22,African Development Bank and UNIDO join forces to accelerate Africa's industrialization,https://moderndiplomacy.eu/2018/05/22/african-development-bank-and-unido-join-forces-to-accelerate-africas-industrialization/,NEWS ADB - All Streams,adb,afdb
4979c331,2018-01-11,ADB Sells Dual-Tranche $3.75 Billion 3-Year and $1.5 Billion 10-Year Global Benchmark Bonds,http://feedproxy.google.com/~r/adb_news/~3/cTvOB-PRwyI/adb-sells-dual-tranche-375-billion-3-year-and-15-billion-10-year-global-benchmark-bonds,NEWS ADB - All Streams,adb,NA
d7bd3ab,2018-05-21,Bank of America Raises $2.25 Billion in its Largest Issue of Green Bonds,https://mercomindia.com/bank-of-america-issues-largest-green-bonds/,NEWS ADB - All Streams,adb,NA
4dd7237a,2018-01-13,"AIIB, ADB to co-finance more projects this year: ADB president",https://www.ecns.cn/business/2018/01-14/288265.shtml,NEWS ADB - All Streams,adb,aiib
45587bab,2018-06-05,ADB Shoring Up Flood Defenses to Promote Growth in Phuentsholing,http://feedproxy.google.com/~r/adb_news/~3/6jqQqTEROsc/adb-shoring-flood-defenses-promote-growth-phuentsholing,NEWS ADB - All Streams,adb,NA
f1875aeb,2018-01-16,ADB starts mobilizing funds for Marawi rehabilitation,http://beta.philstar.com/business/2018/01/17/1778393/adb-starts-mobilizing-funds-marawi-rehabilitation,NEWS ADB - All Streams,adb,NA
ef82c4f1,2018-02-23,"ADB to lend USD 235m to Thai IPP for renewables, DG",https://renewablesnow.com/news/adb-to-lend-usd-235m-to-thai-ipp-for-renewables-dg-602755/,NEWS ADB - All Streams,adb,NA
2dd500aa,2018-05-08,ADB Assesses Renewable Energy Projects in Afghanistan,https://www.tolonews.com/index.php/afghanistan/adb-assesses-renewable-energy-projects-afghanistan,NEWS ADB - All Streams,adb,NA
5b8c529e,2018-03-21,ADB farming aid sought,http://www.khmertimeskh.com/115392/adb-farming-aid-sought/,NEWS ADB - All Streams,adb,NA
319791ff,2018-05-21,"ADB, AECID Sign MOU for Further Collaboration, Knowledge Sharing",http://feedproxy.google.com/~r/adb_news/~3/AUvM4iTjbps/adb-aecid-sign-mou-further-collaboration-knowledge-sharing,NEWS ADB - All Streams,adb,NA
f2ff03a6,2018-03-19,"DAR turns over three roads, bridge in Gamay",http://pia.gov.ph/news/articles/1005991,NEWS ADB - All Streams,adb,NA
e9d71fca,2018-02-21,ADB approves 360 mln USD loan to improve Bangladesh railway,http://www.xinhuanet.com/english/2018-02/21/c_136988710.htm,NEWS ADB - All Streams,adb,NA
bbcf7706,2018-06-05,"Asian Development Bank (ADB) Launches Sustainability Report, Reaffirms Commitment To Environmental ...",https://www.urdupoint.com/en/pakistan/asian-development-bank-adb-launches-sustain-363635.html,NEWS ADB - All Streams,adb,NA
497e73b,2018-01-30,ADB commits $250 loan for all-weather roads in 5 states,http://www.ddinews.gov.in/business/adb-commits-250-loan-all-weather-roads-5-states,NEWS ADB - All Streams,adb,NA
f125c94b,2018-05-13,Govt. in secret agreement with ADB: ICEU,http://www.dailymirror.lk/article/Govt-in-secret-agreement-with-ADB-ICEU-149857.html,NEWS ADB - All Streams,adb,NA
46e0cdb9,2018-05-16,"Asian grassroots movements, civil society groups launch protest action against ADB â€œdirty energy policyâ€",http://www.samarnews.com/news2018/may/e283.htm,NEWS ADB - All Streams,adb,NA
819fbc06,2018-01-17,ADB financing and lending drops because of delayed projects,http://www.publicfinanceinternational.org/news/2018/01/adb-financing-and-lending-drops-because-delayed-projects,NEWS ADB - All Streams,adb,NA
b36d1830,2018-01-19,ADB co-financing drops because of delayed projects,http://www.publicfinanceinternational.org/news/2018/01/adb-co-financing-drops-because-delayed-projects1,NEWS ADB - All Streams,adb,NA
4ee8575f,2018-01-22,"I left WB, ADB Funds For Napo â€“ Opoku-Agyemang",https://www.peacefmonline.com/pages/local/social/201801/341886.php,NEWS ADB - All Streams,adb,NA
fa9f0376,2018-01-12,ADB Sells Dual-Tranche $3.75 Billion 3-Year and $1.5 Billion 10-Year Global Benchmark Bonds,http://www.business-standard.com/article/news-cm/adb-sells-dual-tranche-3-75-billion-3-year-and-1-5-billion-10-year-global-benchmark-bonds-118011200581_1.html,NEWS ADB - All Streams,adb,NA
a96191cf,2018-06-06,Environmental Sustainability: ADB raises financing,https://tribune.com.pk/story/1728614/2-environmental-sustainability-adb-raises-financing/,NEWS ADB - All Streams,adb,NA
4e038efd,2018-02-01,"Govt, ADB ink USD 250m loan agreement",https://in.news.yahoo.com/govt-adb-ink-usd-250m-loan-agreement-153325336.html,NEWS ADB - All Streams,adb,NA
2bb96c99,2018-05-18,African Development Bank Approves US$100 Million for Expansion of Fertilizer Production,http://allafrica.com/stories/201805180795.html,NEWS AFDB- All Streams,afdb,NA
494f3123,2018-02-22,African Development Bank Board Approves Rockefeller Foundation Trust Fund With Initial US$ 3 Million to Support the ...,http://allafrica.com/stories/201802220662.html,NEWS AFDB- All Streams,afdb,NA
be5b868d,2018-01-03,African Development Bank Board Approves Third Sovereign Lending Instrument,http://allafrica.com/stories/201801030335.html,NEWS AFDB- All Streams,afdb,NA
b8aa79f5,2018-02-06,AfDB Approves $10m Loan To Boost Fund's Portfolio In Africa,https://leadership.ng/2018/02/06/afdb-approves-10m-loan-boost-funds-portfolio-africa/,NEWS AFDB- All Streams,afdb,NA
2378d185,2018-02-05,AfDB approves $10m loan to support African local currency bond fund,https://www.businessamlive.com/afdb-approves-10m-loan-to-support-african-local-currency-bond-fund/,NEWS AFDB- All Streams,afdb,NA
332d45d2,2018-03-20,Rwanda: AfDB approves a $30 million loan to support the innovation fund,https://www.ecofinagency.com/public-management/2003-38222-rwanda-afdb-approves-a-30-million-loan-to-support-the-innovation-fund,NEWS AFDB- All Streams,afdb,NA
7b6086df,2018-01-12,EBRD welcomes Turkey's National Energy Efficiency Action Plan,http://www.finchannel.com/~finchannel/business/70774-ebrd-welcomes-turkey-s-national-energy-efficiency-action-plan,NEWS EBRD - All streams,ebrd,NA
d71d946a,2018-01-18,Naftogaz to pay $300 million loan to EBRD in January,https://www.kyivpost.com/ukraine-politics/naftogaz-pay-300-million-loan-ebrd-jan.html,NEWS EBRD - All streams,ebrd,NA
